tag,month,day,place,latitude,longitude,date
서울 확진자,8,4,코로나19 동대문구보건소 선별진료소,37.5746993851423,127.040223107039,8/4
서울 확진자,8,5,코로나19 서초구보건소 선별진료소,37.48359580161091,127.03350791077199,8/5
서울 확진자,8,5,순천향대학교부속 서울병원,37.53378643738393,127.00442379819599,8/5
경기 확진자,8,4,고을멸치국수,37.537646041673014,127.20651025834,8/4
경기 확진자,8,6,코로나19 일산동구보건소 선별진료소,37.655694553150205,126.776159934729,8/6
경기 확진자,8,6,코로나19 덕양구보건소 선별진료소,37.65778628459281,126.831167768056,8/6
서울 확진자,8,2,노들나루공원,37.513721097317806,126.953615720558,8/2
서울 확진자,8,3,노들나루공원,37.513721097317806,126.953615720558,8/3
서울 확진자,8,6,노들나루공원,37.513721097317806,126.953615720558,8/6
서울 확진자,8,7,가톨릭대학교 여의도성모병원,37.51833004820399,126.936817216384,8/7
서울 확진자,8,5,상생상회,37.576042205536,126.983825338188,8/5
서울 확진자,8,6,남영약국,37.575741491046315,126.98550082337964,8/6
서울 확진자,8,6,운현궁설렁탕,37.575741491046315,126.98550082337964,8/6
서울 확진자,8,8,코로나19 동대문구보건소 선별진료소,37.5746993851423,127.040223107039,8/8
서울 확진자,8,2,테크노마트,37.5359820922893,127.09586458240598,8/2
서울 확진자,8,7,건대온누리약국,37.5406593830393,127.071411856445,8/7
서울 확진자,8,7,하이디라오코리아 건대점,37.5406593830393,127.071411856445,8/7
서울 확진자,8,7,류마내과의원,37.536789148484836,127.09615979283743,8/7
서울 확진자,8,4,엘골인바이오,37.502569672984,127.037936081934,8/4
서울 확진자,8,5,엘골인바이오,37.502569672984,127.037936081934,8/5
서울 확진자,8,6,엘골인바이오,37.502569672984,127.037936081934,8/6
서울 확진자,8,7,케네디상가,37.5586051088614,126.977554512459,8/7
서울 확진자,8,6,케네디상가,37.5586051088614,126.977554512459,8/6
서울 확진자,8,5,케네디상가,37.5586051088614,126.977554512459,8/5
서울 확진자,8,4,케네디상가,37.5586051088614,126.977554512459,8/4
서울 확진자,8,3,케네디상가,37.5586051088614,126.977554512459,8/3
서울 확진자,8,2,케네디상가,37.5586051088614,126.977554512459,8/2
서울 확진자,8,1,케네디상가,37.5586051088614,126.977554512459,8/1
서울 확진자,8,7,프라자커피숖,37.55870972318851,126.978079628347,8/7
서울 확진자,8,6,프라자커피숖,37.55870972318851,126.978079628347,8/6
서울 확진자,8,5,프라자커피숖,37.55870972318851,126.978079628347,8/5
서울 확진자,8,4,프라자커피숖,37.55870972318851,126.978079628347,8/4
서울 확진자,8,8,코로나19 중구보건소 선별진료소,37.56458889596121,127.01509124756998,8/8
경기 확진자,8,10,주님의샘교회,37.6538189810443,126.631905405719,8/10
경기 확진자,8,9,코로나19 의정부백병원 선별진료소,37.7453862317183,127.062144247003,8/9
경기 확진자,8,2,반석교회,37.6634512770882,126.804661284853,8/2
부산 확진자,8,1,북창동순두부,35.11510116768973,129.04141349917487,8/1
부산 확진자,8,4,송이네,35.09817222818889,128.9923214826871,8/4
경기 확진자,8,9,스타벅스 더양평DTR,37.497025597482455,127.4816959605717,8/9
서울 확진자,8,9,CGV 용산아이파크몰,37.52975174071409,126.963950815777,8/9
서울 확진자,8,11,신세계백화점 강남점,37.505305732081965,127.00432032924516,8/11
경북 확진자,8,12,포항농협하나로마트,36.07233708228443,129.38085561768753,8/12
경북 확진자,8,12,용강국밥,36.08595289625743,129.39710829863867,8/12
경북 확진자,8,12,키즈앤패밀리치과의원,36.08595289625743,129.39710829863867,8/12
경북 확진자,8,11,달달치킨 포항대이점,36.02833207712032,129.33843202749512,8/11
경북 확진자,8,11,청마루 이동본점,36.030773003451216,129.33727073645713,8/11
충남 확진자,8,13,단국대학교병원,36.84191990263897,127.17236829216293,8/13
울산 확진자,8,12,코로나19 북구보건소 선별진료소,35.58356602731991,129.3607339360444,8/12
울산 확진자,8,8,호계역,35.622312870597035,129.35437755300933,8/8
울산 확진자,8,8,부전역,35.1646514052361,129.06011980044036,8/8
광주 확진자,8,10,천지한식뷔페,35.1524023451804,126.896534850868,8/10
광주 확진자,8,11,천지한식뷔페,35.1524023451804,126.896534850868,8/11
광주 확진자,8,12,천지한식뷔페,35.1524023451804,126.896534850868,8/12
광주 확진자,8,9,광주송정역,35.13766750683345,126.79080503506053,8/9
광주 확진자,8,9,돌고개역 광주1호선,35.1516618479153,126.8949291062912,8/9
광주 확진자,8,9,용산역,37.5300763645794,126.964824061815,8/9
광주 확진자,8,12,광주 지방공무원교육원 생활관,35.1605692512041,126.79502916615901,8/12
광주 확진자,8,9,고려조삼계탕 상무점,35.1501629048302,126.853302941339,8/9
광주 확진자,8,10,고려조삼계탕 상무점,35.1501629048302,126.853302941339,8/10
인천 확진자,8,11,인천광역시서구청,37.54543354087711,126.676037520731,8/11
인천 확진자,8,13,코로나19 서구보건소 선별진료소,37.544472579085685,126.67389170959801,8/13
인천 확진자,8,14,인천광역시의료원,37.4788434212658,126.668610185659,8/14
부산 확진자,8,8,캠프PC카페,35.1030524397558,129.01936348887622,8/8
부산 확진자,8,9,캠프PC카페,35.1030524397558,129.01936348887622,8/9
부산 확진자,8,10,캠프PC카페,35.1030524397558,129.01936348887622,8/10
부산 확진자,8,9,텐텐동전노래연습장,35.048538461767414,128.96559473863002,8/9
부산 확진자,8,9,엔젤스 코인노래방,35.1031892893086,129.01937125157323,8/9
부산 확진자,8,10,엔젤스 코인노래방,35.1031892893086,129.01937125157323,8/10
부산 확진자,8,9,롯데리아 부산다대포점,35.048546627734325,128.96531329867435,8/9
서울 확진자,8,9,삼일교회 B관,37.546782507101,126.97067791428799,8/9
서울 확진자,8,10,산천순대국 강북2호점,37.637462587741,127.026615881994,8/10
서울 확진자,8,9,후원,37.509282611330406,127.007464839186,8/9
서울 확진자,8,9,롯데리아 건대역점,37.540367516728296,127.071316531629,8/9
서울 확진자,8,10,롯데리아 건대역점,37.540367516728296,127.071316531629,8/10
서울 확진자,8,10,명동할머니국수 건대스타시티점,37.540670192292595,127.071416392794,8/10
서울 확진자,8,9,153콩나물국밥,37.5385588404967,127.076234475574,8/9
서울 확진자,8,11,코로나19 건국대학교병원 선별진료소,37.5411995679504,127.07209467698199,8/11
서울 확진자,8,13,사랑제일교회,37.612834919411284,127.05344525397099,8/13
경기 확진자,8,14,우리제일교회,37.31035073159481,127.09848772732302,8/14
부산 확진자,8,4,다사랑약국,35.2628373433464,129.0182320281312,8/4
부산 확진자,8,7,다사랑약국,35.2628373433464,129.0182320281312,8/7
부산 확진자,8,10,다사랑약국,35.2628373433464,129.0182320281312,8/10
부산 확진자,8,11,다사랑약국,35.2628373433464,129.0182320281312,8/11
부산 확진자,8,7,부산기계공업고등학교,35.164230874215896,129.15409740967186,8/7
부산 확진자,8,10,마음대로,35.09009639562361,129.03792834245027,8/10
충남 확진자,8,14,순천향대학교부속 천안병원,36.8027211587879,127.135932840124,8/14
인천 확진자,8,14,동인천역 1호선,37.47540823022216,126.63261829085184,8/14
서울 확진자,8,10,리더스 해법에듀교실,37.563461510868095,127.087922472792,8/10
서울 확진자,8,11,리더스 해법에듀교실,37.563461510868095,127.087922472792,8/11
서울 확진자,8,11,김영관내과의원,37.54237533522282,127.10050187957495,8/11
경기 확진자,8,13,코로나19 동부보건센터 선별진료소,37.657848169579914,127.300710321551,8/13
경기 확진자,8,12,조안면사무소,37.5358691324637,127.30339690044802,8/12
경기 확진자,8,14,경기도의료원 안성병원,37.01735255326614,127.26036636531445,8/14
경기 확진자,8,6,잠실역 2호선,37.513312862699,127.10022875908201,8/6
경기 확진자,8,11,북한강쭈꾸미,37.154832932371384,127.1189608849717,8/11
경기 확진자,8,3,마실,37.386756176442496,127.15416191242998,8/3
경기 확진자,8,3,어드레스331,37.382870479768904,127.15175116072,8/3
경기 확진자,8,4,삼성메디슨 판교본사,37.39426677093002,127.10913157578673,8/4
경기 확진자,8,5,삼성메디슨 판교본사,37.39426677093002,127.10913157578673,8/5
경기 확진자,8,6,삼성메디슨 판교본사,37.39426677093002,127.10913157578673,8/6
경기 확진자,8,10,열린이비인후과,37.3386804474259,127.109371584405,8/10
경기 확진자,8,10,탭스푸드서비스,37.433474250128114,127.17349298060002,8/10
경기 확진자,8,7,차이나오라,37.40062199684361,127.10680519052242,8/7
경기 확진자,8,10,차이나오라,37.40062199684361,127.10680519052242,8/10
경기 확진자,8,11,차이나오라,37.40062199684361,127.10680519052242,8/11
경기 확진자,8,12,차이나오라,37.40062199684361,127.10680519052242,8/12
경기 확진자,8,11,YWCA은학의집,37.410157540768004,127.142634293957,8/11
경기 확진자,8,11,분당  서울의원,37.4111830570201,127.1379463103,8/11
경기 확진자,8,12,서울라임치과의원,37.400579636672795,127.106818683204,8/12
경기 확진자,8,4,키즈웨일즈,37.71786527584,127.18441285873199,8/4
부산 확진자,8,8,성가네칼국수,35.20597114665069,129.00344146166515,8/8
인천 확진자,8,15,코로나19 부평구보건소 선별진료소,37.49883370697678,126.724246834459,8/15
인천 확진자,8,15,코로나19 남동구보건소 선별진료소,37.447404675386814,126.730705510279,8/15
인천 확진자,8,15,인천광역시의료원,37.4788434212658,126.668610185659,8/15
인천 확진자,8,14,코로나19 현대유비스병원 선별진료소,37.4617331307801,126.64317791044002,8/14
광주 확진자,8,12,천지한식뷔페,35.1524023451804,126.896534850868,8/12
광주 확진자,8,12,반도유보라 현장사무소,35.1516862998316,126.89716460228101,8/12
광주 확진자,8,12,오라오라,35.15426444978327,126.84991529592061,8/12
광주 확진자,8,13,첫번째 가라오케,35.152722085424784,126.85053271366957,8/13
광주 확진자,8,13,하이,35.14891693633449,126.849393962334,8/13
광주 확진자,8,14,하이,35.14891693633449,126.849393962334,8/14
광주 확진자,8,14,술마시는설탕노래홀,35.15408849472189,126.85049070500702,8/14
광주 확진자,8,14,야구장노래홀,35.14893992255419,126.850486953439,8/14
광주 확진자,8,15,초콜렛노래홀,35.14893992255419,126.850486953439,8/15
광주 확진자,8,15,상무노래홀,35.153554196426605,126.849929770053,8/15
서울 확진자,8,15,롯데월드,37.5113216558007,127.09806802140699,8/15
서울 확진자,8,14,코로나19 인제대학교서울백병원 선별진료소,37.565050643045105,126.98883967451602,8/14
충북 확진자,8,13,나비i한의원 충주칠금점,36.98262520023301,127.916774878621,8/13
충북 확진자,8,13,다이소 충주법원사거리점,36.981887962951895,127.928621910958,8/13
충북 확진자,8,13,정만호아구찜,36.984446139459116,127.92595737685902,8/13
충북 확진자,8,14,메밀마당 충주중앙탑본점,37.01756164737261,127.864301108703,8/14
충북 확진자,8,15,예성세경아파트,36.95801513815356,127.93027211259401,8/15
서울 확진자,8,14,코로나19 도봉구보건소 선별진료소,37.65791512417859,127.038844549549,8/14
서울 확진자,8,11,연세봄이비인후과 서초점,37.4854554886722,127.01642647454207,8/11
서울 확진자,8,11,장수알파약국,37.4854338788893,127.016322447563,8/11
서울 확진자,8,11,이마트에브리데이 남부터미널점,37.48567104723039,127.02076833360601,8/11
서울 확진자,8,12,옛날통닭&닭강정 서초점,37.48428859777021,127.03047353058598,8/12
서울 확진자,8,13,진로분식,37.48381882613431,127.01927988252801,8/13
서울 확진자,8,13,코로나19 서초구보건소 선별진료소,37.48359580161091,127.03350791077199,8/13
서울 확진자,8,9,하나로마트 양재점,37.463597297517516,127.04358620638807,8/9
서울 확진자,8,10,우면힐가정의학과,37.46405680027559,127.025003444035,8/10
서울 확진자,8,10,우면메티칼약국,37.46405680027559,127.025003444035,8/10
서울 확진자,8,10,연두약국,37.46453961856624,127.02558235009212,8/10
서울 확진자,8,11,크린토피아 양재청림점,37.4793519858804,127.039543339155,8/11
서울 확진자,8,11,한강세탁,37.4773769266749,127.039682487291,8/11
서울 확진자,8,11,다이소 양재2호점,37.48443461380418,127.036633433773,8/11
서울 확진자,8,11,남서울농협하나로마트 양재점,37.47979489697746,127.04067868648761,8/11
서울 확진자,8,11,돈천지,37.48887643021921,127.010045391989,8/11
서울 확진자,8,10,돈천지,37.48887643021921,127.010045391989,8/10
서울 확진자,8,12,돈천지,37.48887643021921,127.010045391989,8/12
서울 확진자,8,3,대항병원,37.47558456209581,126.987966657679,8/3
서울 확진자,8,3,파리바게뜨 사당파스텔시티점,37.47769941035854,126.98223664017195,8/3
서울 확진자,8,5,기린약국,37.5070713714182,127.00983972503457,8/5
서울 확진자,8,5,홈플러스익스프레스 반포점,37.50661144630801,127.01393839393198,8/5
서울 확진자,8,6,서울자이 소아청소년과의원,37.50661144470581,127.013951965883,8/6
서울 확진자,8,14,CU 중곡빌리지점,37.5561971382576,127.08620726626502,8/14
서울 확진자,8,13,뺑비,37.5577387787938,127.08738608090901,8/13
인천 확진자,8,9,걸포북변역 김포골드라인,37.631637038605206,126.70580291803158,8/9
인천 확진자,8,9,김포공항역 9호선,37.5619657741382,126.80191588831,8/9
광주 확진자,8,14,금호꽃게장,35.098666576433295,126.774319690951,8/14
광주 확진자,8,15,페라리,35.1527328908857,126.850523914116,8/15
광주 확진자,8,13,DAUM 비지니스룸,35.1527256691929,126.85051514753198,8/13
강원 확진자,8,16,코로나19 횡성군보건소 선별진료소,37.4869952587436,127.984447227311,8/16
부산 확진자,8,12,써브웨이 부산양정점,35.1700018243348,129.06935498453342,8/12
부산 확진자,8,13,부산가야밀면,35.14321506193741,129.07445163698145,8/13
충남 확진자,8,16,충남대학교병원,36.31684710718836,127.41537216942362,8/16
전북 확진자,8,15,광화문집회,37.572602860810186,126.97691639601517,8/15
전북 확진자,8,15,전북대학교병원 응급실,35.847153751446406,127.14115972721,8/15
경북 확진자,8,16,안산버스터미널,37.31684778523861,126.846269779203,8/16
경북 확진자,8,16,상주종합버스터미널,36.4190739500646,128.15143897565002,8/16
남양주 확진,8,16,빛과소금교회,37.6510130499588,127.14558668324702,8/16
남양주 확진,8,16,빛과소금교회,37.6510130499588,127.14558668324702,8/16
경기 확진자,8,16,코로나19 남양주풍양보건소 선별진료소,37.71048368762529,127.18947867090398,8/16
경기 확진자,8,16,별내 창대교회,37.6610715555092,127.126910841321,8/16
경기 확진자,8,13,풍림둥지어린이집,37.63575318545231,127.30605939846498,8/13
경기 확진자,8,12,양평우체국,37.494570279653004,127.501424018547,8/12
서울 확진자,8,11,연세봄이비인후과 서초점,37.4854554886722,127.01642647454207,8/11
서울 확진자,8,11,장수알파약국,37.4854338788893,127.016322447563,8/11
서울 확진자,8,11,이마트에브리데이 남부터미널점,37.48567104723039,127.02076833360601,8/11
서울 확진자,8,13,서초구보건소,37.48359580161091,127.03350791077199,8/13
서울 확진자,8,13,진로분식,37.48381882613431,127.01927988252801,8/13
서울 확진자,8,10,연두약국,37.46453961856624,127.02558235009212,8/10
서울 확진자,8,10,우면힐가정의학과,37.46405680027559,127.025003444035,8/10
서울 확진자,8,9,하나로마트 양재점,37.463597297517516,127.04358620638807,8/9
서울 확진자,8,11,서초우면우체국,37.463761339747315,127.024664240601,8/11
서울 확진자,8,11,성모 소아청소년과의원,37.46452881425379,127.02554617483646,8/11
서울 확진자,8,12,돈천지,37.4889160780169,127.010004691051,8/12
서울 확진자,8,11,크린토피아 양재청림점,37.4793519858804,127.039543339155,8/11
서울 확진자,8,11,한강세탁,37.4773769266749,127.039682487291,8/11
서울 확진자,8,11,다이소 양재2호점,37.48443461380418,127.036633433773,8/11
서울 확진자,8,11,남서울농협하나로마트 양재점,37.47979489697746,127.04067868648761,8/11
서울 확진자,8,3,파리바게뜨 사당파스텔시티점,37.47769941035854,126.98223664017195,8/3
서울 확진자,8,5,기린약국,37.5070713714182,127.00983972503457,8/5
서울 확진자,8,5,홈플러스익스프레스 반포점,37.50661144630801,127.01393839393198,8/5
서울 확진자,8,11,리더스 해법에듀교실,37.563461510868095,127.087922472792,8/11
서울 확진자,8,11,신화아파트 101호 (과외교습소),37.515686422315476,127.0134242849822,8/11
서울 확진자,8,12,코로나19 동대문구보건소 선별진료소,37.5746993851423,127.040223107039,8/12
서울 확진자,8,11,광남태권도,37.54193995694093,127.0996696213885,8/11
서울 확진자,8,11,광장유치원,37.548552049815406,127.105250565347,8/11
서울 확진자,8,10,롯데리아 건대역점,37.540367516728296,127.071316531629,8/10
서울 확진자,8,11,건국대학교병원,37.54119956795036,127.07209467698176,8/11
서울 확진자,8,10,명동할머니국수 건대스타시티점,37.540670192292595,127.071416392794,8/10
서울 확진자,8,9,153콩나물국밥,37.5385588404967,127.076234475574,8/9
서울 확진자,8,11,"광남태권도 (8/3~8/7, 8/10~8.11)",37.54193995694093,127.0996696213885,8/11
서울 확진자,8,11,광장유치원,37.548552049815406,127.105250565347,8/11
서울 확진자,8,12,코로나19 강남세브란스병원 선별진료소,37.4927889503163,127.04634871592901,8/12
서울 확진자,8,12,코로나19 동대문구보건소 선별진료소,37.5746993851423,127.040223107039,8/12
서울 확진자,8,11,"과외교습소 신화아파트 (8/8, 8/9, 8/10, 8/11)",37.515686422315476,127.0134242849822,8/11
서울 확진자,8,11,리더스 해법에듀교실 (8/10 ~ 8/11),37.563461510868095,127.087922472792,8/11
서울 확진자,8,11,김영관내과의원 ,37.54237533522282,127.10050187957495,8/11
서울 확진자,8,3,"대항병원 (7/31, 8/3)",37.476276494032504,126.98754598636602,8/3
서울 확진자,8,3,"나은약국 (7/31, 8/3)",37.476276494032504,126.98754598636602,8/3
서울 확진자,8,10,우면메티칼약국,37.46403247989539,127.02497065566351,8/10
서울 확진자,8,10,우면힐가정의학과,37.46405680027559,127.025003444035,8/10
서울 확진자,8,11,서초우면우체국,37.463761339747315,127.024664240601,8/11
서울 확진자,8,11,성모 소아청소년과의원,37.46452881425379,127.02554617483646,8/11
서울 확진자,8,11,연두약국,37.46453961856624,127.02558235009212,8/11
서울 확진자,8,12,이마트에브리데이 우면점,37.463685568183,127.02507566275,8/12
서울 확진자,8,9,하나로마트 양재점,37.463597297517516,127.04358620638807,8/9
서울 확진자,8,8,영업장 1층,37.485367753572085,127.01869572127218,8/8
서울 확진자,8,11,연세봄이비인후과 서초점,37.4854554886722,127.01642647454207,8/11
서울 확진자,8,11,장수알파약국,37.4854338788893,127.016322447563,8/11
서울 확진자,8,11,이마트에브리데이 남부터미널점,37.48567104723039,127.02076833360601,8/11
서울 확진자,8,12,옛날통닭,37.4855744523718,127.01620488755898,8/12
서울 확진자,8,13,진로분식,37.48381882613431,127.01927988252801,8/13
경기 확진자,8,12,BB컵,37.75226218429711,126.777814258447,8/12
경기 확진자,8,12,코키아병원,37.7279426779576,126.73481563528499,8/12
경기 확진자,8,9,7당구클럽,37.72818144970571,126.735223151304,8/9
경기 확진자,8,9,CU 파주월드점,37.72815263931771,126.735232328707,8/9
경기 확진자,8,10,와플대학 파주교하캠퍼스,37.725887949139306,126.71790119384201,8/10
경기 확진자,8,10,홍성표내과의원,37.75225963190603,126.76624690720504,8/10
경기 확진자,8,11,대하할인마트 파주점,37.7544694826761,126.773988068713,8/11
경기 확진자,8,13,조&킴피부과,37.75241871939021,126.76833430001,8/13
경기 확진자,8,12,투씨엠 플러스,37.81171122117879,126.776866271313,8/12
경기 확진자,8,12,CU 파주LCD5호점,37.811743259451,126.776657218585,8/12
경기 확진자,8,11,파주시청 민원실,37.7592339549171,126.77978843690198,8/11
경기 확진자,8,12,일산백병원,37.674365014841,126.750313676195,8/12
경기 확진자,8,12,원조의정부부대찌개,37.75284254822329,126.779328524025,8/12
경기 확진자,8,12,평양손만두 운정점,37.72763629216944,126.76358714500921,8/12
경기 확진자,8,11,이자카야 다루마 파주점,37.71107531859529,126.75946290132099,8/11
경기 확진자,8,11,카페드롭탑 파주야당점,37.71130998345085,126.760107444147,8/11
경기 확진자,8,11,낭만포차,37.7112857335122,126.76014494752198,8/11
경기 확진자,8,12,더첸,37.712179468516695,126.76013072562,8/12
경기 확진자,8,11,GS수퍼마켓 파주파크타운점,37.710346447389306,126.755527722631,8/11
경기 확진자,8,12,운정와이즈병원 산부인과,37.72899985113409,126.75888766508,8/12
경기 확진자,8,12,뷰티밸런스의원,37.19982845794346,127.056187217831,8/12
경기 확진자,8,13,예사부짬뽕,37.18089082356061,127.09126087255999,8/13
경기 확진자,8,11,CGV 동탄역점,37.2020815853181,127.098270280686,8/11
경기 확진자,8,4,홍인의원,37.7375876689049,127.418847588566,8/4
경기 확진자,8,13,하누리재가복지센터 (8/5 ~ 8/13),36.774752500985095,127.00346351203902,8/13
경기 확진자,8,6,청평우리병원,37.73712391760719,127.41546874585099,8/6
경기 확진자,8,14,"홍인의원 (직장, 8/10 ~ 8.14)",37.7375876689049,127.418847588566,8/14
경기 확진자,8,14,"청평창대교회 (8/10 ~ 8/12, 8/14)",37.734429473226896,127.416138893638,8/14
경기 확진자,8,13,남해해물,37.7360153127936,127.41813535947702,8/13
경기 확진자,8,15,청평역,37.735516399246606,127.426622860785,8/15
경기 확진자,8,15,광화문집회,37.572602860810186,126.97691639601517,8/15
경기 확진자,8,11,코로나19 덕양구보건소 선별진료소,37.65778628459281,126.831167768056,8/11
경기 확진자,8,11,코로나19 은평성모병원 선별진료소,37.633594067192,126.916253598994,8/11
경기 확진자,8,11,코로나19 일산백병원 선별진료소,37.67437313557693,126.75031931665683,8/11
경기 확진자,8,8,스타벅스 파주야당역점,37.7123288302914,126.75959040644042,8/8
경기 확진자,8,13,코로나19 남동구보건소 선별진료소,37.447404675386814,126.730705510279,8/13
경기 확진자,8,12,화정문화광장 (8/11 ~ 8/12),37.63488586705239,126.83296884821702,8/12
경기 확진자,8,16,코로나19 일산동구보건소 선별진료소,37.655694553150205,126.776159934729,8/16
경기 확진자,8,3,일산동부경찰서,37.6649151710481,126.769603914385,8/3
경기 확진자,8,13,포레스트아웃팅스,37.66561618336138,126.81347575061737,8/13
대구 확진자,8,15,숨쉬는순두부 신암점,35.89173762414501,128.62290037180327,8/15
경기 확진자,8,13,이지소아과,37.28452802015509,126.991222264324,8/13
경기 확진자,8,10,광명고추상회,37.277249922734484,127.01962735513149,8/10
경기 확진자,8,10,동수원요양보호사교육원,37.268914232676295,127.014498762611,8/10
경기 확진자,8,12,행궁81.2,37.2861025233962,127.014087070713,8/12
경기 확진자,8,12,달보드레,37.28951714392501,127.039407687665,8/12
경기 확진자,8,13,커피에반하다 광교호수공원점,37.285274901829034,127.06441166640295,8/13
경기 확진자,8,14,코로나19 팔달구보건소 선별진료소,37.271480622976114,127.01252843845502,8/14
경기 확진자,8,14,IFC몰,37.52506684220809,126.925955827282,8/14
경기 확진자,8,14,호매실애진곰탕,37.2594668020276,126.96425137461001,8/14
경기 확진자,8,9,우리제일교회,37.31035073159481,127.09848772732302,8/9
경기 확진자,8,8,위니아24크린샵 탑동점,37.27135803434701,126.975611752049,8/8
경기 확진자,8,11,코로나19 아주대학교병원 선별진료소,37.27958828328031,127.04761136661999,8/11
경기 확진자,8,5,신한생명 분당지점,37.3844991343896,127.12082001866399,8/5
경기 확진자,8,9,새마을식당 분당서현점,37.3877804282834,127.122794622341,8/9
경기 확진자,8,9,빅브로PC 1코너,37.38955577237121,127.122476815331,8/9
경기 확진자,8,13,야탑역 분당선 1번출구,37.412068886188194,127.129055942624,8/13
경기 확진자,8,10,네이버 본사,37.35951960725897,127.10521402769285,8/10
경기 확진자,8,11,아이스아레나,37.348965548258406,127.10249736661399,8/11
경기 확진자,8,10,열린이비인후과,37.3386804474259,127.109371584405,8/10
경기 확진자,8,10,탭스푸드서비스,37.433474250128114,127.17349298060002,8/10
경기 확진자,8,10,메디앤컬필라테스 분당정자점,37.37075754858051,127.10483007076701,8/10
경기 확진자,8,11,메디플러스의원,37.441839284125,127.131593097141,8/11
경기 확진자,8,12,차이나오라,37.40062199684361,127.10680519052242,8/12
경기 확진자,8,11,성남시 차량등록사업소,37.4072240975626,127.153910171013,8/11
경기 확진자,8,11,YWCA은학의집,37.410157540768004,127.142634293957,8/11
경기 확진자,8,11,분당서울의원,37.4111830201141,127.137977937879,8/11
경기 확진자,8,12,세광양대창 정자점,37.364625645713794,127.10631163617401,8/12
경기 확진자,8,12,백야다이닝라운지,37.36430807403479,127.10676724602402,8/12
경기 확진자,8,12,나라돈까스,37.3877859320591,127.12442520747999,8/12
경기 확진자,8,12,서울라임치과의원,37.400579636672795,127.106818683204,8/12
경기 확진자,8,13,연세이비인후과,37.44074657579069,127.132201385314,8/13
경기 확진자,8,15,분당서울대학교병원 응급실,37.35162305206519,127.12377859285499,8/15
경기 확진자,8,14,성남시의료원 응급의료센터,37.44498428779222,127.13905704599802,8/14
송파구 10,8,13,삼성전자 화성캠퍼스 EUV라인(2020년하반기예정),37.22124819038917,127.06339270879477,8/13
강동구 60,8,11,고등어명품이되다,37.01627784641949,127.1148273829651,8/11
오산 12 ,8,15,남촌동주민센터,37.15465937165811,127.063495801812,8/15
#경기 확진,8,14,범계역 4호선,37.3897837540429,126.950783269518,8/14
#경기 확진,8,15,안양역,37.40185680342681,126.922643794145,8/15
#경기 확진,8,13,금정역 1호선,37.372336560710394,126.943271168756,8/13
#경기 확진,8,13,안양역시외버스정류장,37.4011533980428,126.921718401946,8/13
#경기 확진,8,13,미금역 분당선 1번출구,37.3504949255411,127.109176534942,8/13
서울 확진자,8,13,한세대학교,37.3445426049073,126.95371998384502,8/13
서울 확진자,8,13,마포구보건소,37.56694932271091,126.90185909738,8/13
서울 확진자,8,14,동작구보건소,37.50445319731479,126.94111073941319,8/14
서울 확진자,8,14,코로나19 용산구보건소 선별진료소,37.5325896182205,126.99061852981102,8/14
서울 확진자,8,9,사랑제일교회,37.612834919411284,127.05344525397099,8/9
서울 확진자,8,9,이태원역 6호선,37.53452520505109,126.994333861918,8/9
서울 확진자,8,9,돌곶이역 6호선,37.61055222857029,127.05642453926866,8/9
서울 확진자,8,13,한남역 경의중앙선,37.529428918943715,127.00920911058401,8/13
서울 확진자,8,13,용산역 경의중앙선,37.5296078236182,126.96475640126398,8/13
서울 확진자,8,13,코로나19 용산구보건소 선별진료소,37.5325896182205,126.99061852981102,8/13
서울 확진자,8,13,숙대입구역 4호선 ,37.5445952301115,126.972118127373,8/13
서울 확진자,8,13,숙대입구역 4호선 ,37.5445952301115,126.972118127373,8/13
서울 확진자,8,13,동대문역사문화공원역 2호선,37.56566350445559,127.00900530192898,8/13
서울 확진자,8,13,역삼역 2호선,37.50067441859942,127.03646946847,8/13
서울 확진자,8,11,신호찜질사우나,37.5259730331635,127.000610895615,8/11
서울 확진자,8,14,코로나19 동대문구보건소 선별진료소,37.5746993851423,127.040223107039,8/14
서울 확진자,8,9,"중곡동성당 (8/2, 8/9)",37.56340416406928,127.082489508026,8/9
서울 확진자,8,11,더불어내과의원,37.5630124203003,127.08091354407101,8/11
서울 확진자,8,11,다온약국,37.56297637582233,127.08092029617094,8/11
서울 확진자,8,12,신성내과의원,37.562902909269106,127.082919056852,8/12
서울 확진자,8,12,새동산약국,37.5629065672807,127.08284209537102,8/12
서울 확진자,8,14,건국대학교병원 이비인후과,37.54119956795036,127.07209467698176,8/14
서울 확진자,8,14,코로나19 광진구보건소 선별진료소,37.53854422826241,127.08190995329798,8/14
서울 확진자,8,12,수일홈케어복지센터,37.540283376937296,127.084161285808,8/12
서울 확진자,8,13,정윤헤어샵,37.5483738471303,127.107038284069,8/13
경기 확진자,8,14,오천포차,37.4558537083799,127.162007276747,8/14
경기 확진자,8,14,사랑의내과소아청소년과의원,37.433656823407304,127.15899457584399,8/14
경기 확진자,8,17,코로나19 장안구보건소 선별진료소,37.30437595313949,127.01028699688202,8/17
경기 확진자,8,15,이디야커피 수원인계점,37.2627368695917,127.031953293654,8/15
경기 확진자,8,17,코로나19 팔달구보건소 선별진료소,37.271480622976114,127.01252843845502,8/17
경기 확진자,8,15,광화문광장,37.572602860810186,126.97691639601517,8/15
경기 확진자,8,17,코로나19 영통구보건소 선별진료소,37.2569433360389,127.069434244751,8/17
